s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member
https://golemlab.eu/graph/21674179,123,A crow without wings,"❧ AU: [Demon!Taehyung] The road construction forced you to walk through the graveyard near you place in order to get home. At first it was uncomfortable and you’d hurry along the path, but eventually you noticed a lonely crow that lived in the graveyard and walking home became less uncomfortable knowing you had a friend watching you… But turns out this crow wasn’t really what you had expected….",2019-12-04,5847.0,Mature,F/M,Completed,Angst | Dark | Demon Kim Taehyung | V | Demon Sex | Smut | Top Kim Taehyung | V,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/27423751,123,infamous,"You would rather die than to have someone figure out about your sexual escapades with Local Fuckboy, Kim Taehyung. It was an ego thing.",2020-11-06,12468.0,Explicit,F/M,Completed,Alternate Universe - College/University | Bathroom Sex | Blow Jobs | Breast Play | Deepthroating | Dirty Talk | Party | Secret Relationship | Smut | Switch Kim Taehyung | V | Unprotected Sex | Use protection | Vaginal Fingering | fuckboy taehyung | fuckboy!au,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/10946688,121,In Your Arms Tonight {Kim Taehyung x Reader},"After not seeing your boyfriend since he left on tour, he finally came back and slept over at your house. Many cuddles and late night conversations. Much Fluff as well.",2017-05-19,1045.0,Not Rated,F/M,Completed,Reader-Insert | Reader-Interactive | Touring | XReader,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/29358483,121,His Princess,He was obsessed with you and you were curious about him. He only saw you and he was determined to have His Princess in his arms. !!!*I would like to preface that this story is fiction and while I don't believe that any of the boys would act like this in real life it is how they are portrayed in this story. If you don't like the way I have portrayed the boys then please don't read.*!!!,2021-02-11,18187.0,Explicit,F/M,In-Progress,Alternate Universe | BDSM | Blindfolds | Blood and Gore | Blood and Violence | Bondage | Consensual Sex | Daddy Kink | Dom/sub | Exhibitionism | Explicit Sexual Content | Gun Kink | Gun Violence | Kidnapping | Knifeplay | Murder | Protective Kim Taehyung | V | Psychotic Kim Taehyung | V | Rough Oral Sex | Shower Sex | Stalking | Stockholm Syndrome | Temperature Play | Vaginal Fingering | Vaginal Sex | Wax Play | Yandere Kim Taehyung | V,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/20994467,121,Painting Idyll,"When life gets in between Taehyung and picking his little girl up from school on time, there's nothing like having her favourite teacher show him his daughter's drawings to reassure him about both the good parenting he has been doing and just how much the infant loves him.",2019-10-12,3111.0,Not Rated,F/M,Completed,Fluff | Fluff and Angst | Single parent Taehyung | Teacher Reader | non-idol!au,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",taehyung
https://golemlab.eu/graph/29616696,120,play date,"There was no one else in the world that you’d proudly call your partner in crime other than Kim Taehyung, and you could always trust him to come to your rescue and save the day. So what happens when you’re in dire need of a sweet release from the same man you call your best friend?",2021-02-21,9976.0,Explicit,F/M,Completed,69 (Sex Position) | Cockwarming | College AU | Dirty Talk | Dom Taehyung | Literally Just Pure Smut | Marking | Oral Sex | Orgasm Denial | PWP with feelings | Penetrative Sex | Praise Kink | Switch OC | Teasing | Vaginal Fingering | dom/sub themes | friends to lovers au | handjob | heavy pet names | mostly sub oc | pure filth | thigh riding,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",taehyung
https://golemlab.eu/graph/12707796,120,Beautiful,"You don't quite know how you got here or what's going on, but there's a man on his knees in front of you, and as you frown and try to figure out where you are, you notice that the chair you're sitting in is really nice. The man says something that you don't understand, and you say, ""What?"" He makes a face, and you reflect that he's incredibly beautiful. His hair is messy in a way that's really just pretty, and his lips are, frankly, distracting. ""V,"" he says, pointing at himself, and you tell him, ""You're beautiful."" He ducks his head in embarrassment and laughs. "" You're beautiful,"" he counters, and asks, ""Name?"" --- basically what happens is you're in a place and there's a fancy chair and v calls you beautiful? also dick sucking. first x reader fic",2017-11-13,710.0,Explicit,M/M,Completed,Blow Jobs | Language Barrier | Praise Kink,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/9606137,119,Thursdays,It's thursday ;),2017-02-06,2216.0,Mature,F/M,Completed,Clit teasing | Eating out | Oral | Smut | Spanking | Stripping | Taehyung smut | a lot of touching grabbing and kissing | lowkey animalistic | top tae,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/20373223,119,Promise,"[Art History Professor!Taehyung] You’re a university student, a good student too. But especially good when it comes to your favorite class… The class Taehyung teaches. Taehyung is the young genius professor, looks good, is good and who everyone thinks good of… desirable to say the least. But there’s a secret. A secret you know and he knows. But it’s only your secret. A secret that only brings trouble, jealousy and heart ache. Taehyung hates it and he’s had enough…",2019-08-24,20177.0,Mature,F/M,Completed,Angry Sex | Angst and Fluff and Smut | Angst and Smut | Declarations Of Love | Fighting | Jealous Kim Taehyung | V | Paris (City) | Power Bottom Kim Taehyung | V | Secret Relationship | Secrets | Teacher Kim Taehyung | V | Teacher-Student Relationship | Top Kim Taehyung | V | multiple smut | professor taehyung,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/23812852,119,FOUR,in which the reader lives next door to taehyung… and his three brothers. she doesn’t realize they’re quadruplets until it’s just a little too late. . . . The Kim Quadruplets: Mic Drop!Tae as “V” Boy With Luv!Tae as “Vante” Pied Piper!Tae as “Hansung” ON!Tae as “Taehyung”,2020-04-24,7389.0,Mature,F/M,Completed,Alternate Universe - Coffee Shops & Cafés | Alternate Universe - Neighbors | Bondage | Brothers | Eventual Smut | Fluff and Smut | Four Taehyungs | Polyamory | Smut | quadruplets,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/17274062,118,third time's the charm,"The first time you run into your ex-boyfriend, Kim Taehyung, it's 10 a.m., and you're at the cafe down the road. The second time, it’s after three months, and you bump into him because you're laughing at something your friend says. Unfortunately, they say these things happen in three’s.",2019-01-02,4630.0,Explicit,F/M,Completed,Angst | Deepthroating | Dirty Talk | Oral Sex | Size Kink | Smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/14409429,117,Watch me,"You and Taehyung had finally become a couple after a significant time as friends. The two of you set off for a weekend get-away, but during the night you caught him in the act and from there things took a turn…",2018-04-23,3896.0,Mature,F/M,Completed,Biting | Exhibitionism | First Time Together | Fluff | Fluff and Smut | Hair Pulling | Masterbation | Smut | Taehyung smut | bts smut | fight for dominance | rough,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/7497177,117,Elements,"(Jimin x Reader) + (Taehyung x Reader) AU: In this universe, the people are born in to elements, fire, earth, water or wind. When the elements are combined, extraodrinary things can happen. You were born in to the element of fire, known as extremely confident and passionate. Your best friend is a son of air and you’re friend with benefits with a son of earth, both curious to try the combinations of fire and earth. But as a hurricane pulls in over the country, the best friend manages to get done what he has always wanted to do for so long... Kinks: Knife play. Fire play, Temperature play, clothes ripping, wax, spanking, cock rings, female dom, female sub. Sub-Tae, Dom-Jimin, Oral, walls, grinding, riding, ‘Power’ play, Daddy kink, rewards, hickeys.",2016-07-15,4355.0,Explicit,F/M,Completed,Angst | Cock Rings | Daddy Kink | Dom Jimin | Elements | Fire | Fire play | Grinding | Hickeys | Knife Play | Knives | Oral | Power Play | Praise | Rewards | Riding | Smut | Spanking | Sub Taehyung | Temperature Play | Wax | female dom | female sub | male dom | male sub | walls,"Kim Taehyung | V/Reader, Park Jimin (BTS)/Reader",taehyung
https://golemlab.eu/graph/9606257,117,Departure,"On your way to the airport your boyfriend has been beyond distant, distracted in his own thoughts and mind ever since the taxi picked you up at home. But what exactly was he thinking about? Worried, you asked him about it only to be dragged in to the nearest toilet at the airport right before your flights due time…",2017-02-06,1891.0,Mature,F/M,Completed,"""sssh"" | Against the Wall - Freeform | Biting | Fingering | Fluff | Fluffy Ending | In Public | Orgasm Denial | Taehyung smut | airport | neck kisses | needy tae | quicky | rough | walls",Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/13670229,116,The Devil Inside,"I was not thrilled about transferring colleges in the middle of a semester, but I didn't have much choice. I wound up at a school where everybody worshipped a group of gorgeous guys. They all seemed like womanizers and we're nothing but trouble. But one of them didn't fit in with the group, he had the face of an angel and was as sweet as could be. But what happens when this angel has a dark side? What happens when that dark side comes out to play?",2018-02-13,43608.0,Explicit,F/M,Completed,Alternate Ending | Anger Management | Heartache | Kim Taehyung | V-centric | Kpop fanfic | Kpop smut | Smut,"Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader",taehyung
https://golemlab.eu/graph/19949074,115,Growl,"Clearing his throat, he tries again, gaze intense. His eyes are about to fall out of his skull with the power of his attempt at a telepathic message to his friend. “Come on, Jimin. Ask me. You know what? I’ll help you. I pick dare.” A sly glint of amusement pulls at the edge of Jimin’s mouth, his tongue darting out to wet his lips. You look back and forth between the two of them, not sure what was happening but sure as hell knowing it was going to be nothing be trouble. “I dare you to sing a song that shows off your best growling for our girl here,”",2019-07-24,4605.0,Explicit,F/M,Completed,Alcohol | Blow Jobs | But a soft demon | Come Swallowing | Cussing | Dirty Talk | Heavy Petting | Karaoke | Kim Taehyung is also a Demon | Kim Taehyung | V is a Little Shit | Oral Sex | Park Jimin being an instigator | Public Blow Jobs | Semi-Public Sex | Seokjin being a whole mood | cliche use of truth or dare,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",taehyung
https://golemlab.eu/graph/10967889,115,Like Pieces of Glass That We Can't Turn Back,"Laying on the kitchen floor was the most attractive person that you have ever seen, all tan skin and nice blonde hair. He was talking to himself in a loud, high pitched -feminine?- voice, over the muffled sound of Beyoncé’s 'I Woke Up Like This' coming from the open door of what you assumed to be their bedroom. To make matters worse, he was half naked wearing only bright red boxer shorts, purple Hello Kitty slippers, and a Burgerking crown on top of his bleached head. You can't really hear what he's saying but you assume its quite dramatic by the way he's holding his hand out, reaching for something desperately that he just barely can’t grasp. You think he could be quoting Shakespeare but you’re not too sure. - or you meet jmin's roommate and it's downhill from then on",2017-05-22,8599.0,Teen And Up Audiences,Multi,Completed,Alternate Universe - College/University | Anxiety Attacks | Fluff and Humor | Gender-Neutral Pronouns | Light Angst | Reader-Insert | Social Anxiety | the yoonmin implied its me lowkey ghost thirsting after yoongi thru jimin | youre both art students but its not mentioned more than like twice,"Kim Taehyung | V/Reader, implied yoonmin",taehyung
https://golemlab.eu/graph/6416566,114,Pour Down on Me,"Taehyung is slow to rise in the mornings, but you use your wiles to lead him into the shower with you.  Of course, he'll be seeking justice for your teasing, and you're eagerly anticipating what he has in store.",2016-03-31,2802.0,Mature,F/M,Completed,Shower Sex | Smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/33053092,114,Petal,"In all your years of living, you don’t think you’ve heard Kim Taehyung speak a word to you, yet you can’t remember a time he was absent from your life. It was best for you both to ignore the soulmate bond, the world knew who he was, the leader of the Kim Crime Syndicate. As much as it hurt to pull the red string of fate taunt, the pain was better than the alternative. Mafia + soulmate au",2021-08-05,10794.0,Not Rated,F/M,Completed,Alternate Universe - Soulmates | BTS Mafia AU | BTS Soulmate AU | BTS fluff | Kim Taehyung | V & Park Jimin are Best Friends | Mafia Kim Taehyung | bts angst | kim taehyung au | soulmate kim taehyung,"Kim Taehyung | V/Reader, Kim Taehyung | V/You Series: Petal Universe [1]",taehyung
https://golemlab.eu/graph/12282213,113,Show & Tell,"Virgin!Tae & Virgin!Reader // Both of you are ready to go all the way but the lack of confidence is holding Taehyung back to engage when you’re more than ready. Contains: Dirty talk (!!!), Rough (!), Masturbation (T), subtle strip teasing, grinding, oral (giving+recieving),ear nibbling, nipple action (!!), biting, PROTECTION and of course… cum, a lot of it. This fic switches between dom/top!Tae and dom/top!Reader.",2017-10-06,3546.0,Mature,F/M,Completed,Biting | Dirty Talk | First Time | Masturbation | Nipple Play | Oral | Protected | Protection | Smut | Strip Tease | Taehyung smut | Teasing | Top Kim Taehyung | V | Virgin Kim Taehyung | V | bts smut | cum | ear nibbling | nipple action | rough,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/25242553,113,Let Love Be Enough,"On the day of your daughter’s wedding, you can’t avoid Taehyung.",2020-07-13,9499.0,Explicit,F/M,Completed,Angst | Angst with a Happy Ending | Cheating | Crying During Sex | Emotional Hurt/Comfort | Emotional Sex | Infidelity | Reunion Sex | Smut | ex-husband!tae,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",taehyung
https://golemlab.eu/graph/24243217,112,Rockabye,"With the sting of your divorce renewed by the winter chill in the air, you certainly weren’t looking for anything like love this Christmas. But even flowers can blossom from deep within the snow.",2020-05-18,8935.0,Explicit,F/M,Completed,Alcohol | Alternate Universe - Flower Shop | Angst | Assault | Fluff | Physical Abuse | Post-Divorce | References to Drugs | Single Parents | Swearing | Verbal Abuse,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/21431560,112,Tangents,"You’re stuck partnering on a presentation with resident stoner Taehyung. When you go over to his frat house to work on it, you meet his roommate Yoongi – and realize they both have more to them than meets the eye.",2019-11-14,5924.0,Explicit,F/M,Completed,Alternate Universe - College/University | Excessive reference to ballcaps | Exhibitionism | Frat Boy Yoongi | Voyeurism | frat boy taehyung | mild use of weed and alcohol,"Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader",taehyung
https://golemlab.eu/graph/13211697,112,Let Me Love You. | [ Neko! Kim Taehyung x Reader ],"[ Title makes it seem cringe worthy, but believe me, it's not that bad. ] in which you get a pet cat for christmas, but little did you know this cat was actually half human...",2017-12-31,2914.0,Teen And Up Audiences,F/M,In-Progress,Angst | Cute Kim Taehyung | V | Depression | Drama | Eventual Smut | Fluff | Love | References to Depression | Smut | neko | possessive,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/15390252,111,Colors,"You’d been a fan of BTS for a long time, and you dreamed of someday meeting them- especially Taehyung. Something about him made you feel different. You had assumed it was just a crush... — AU where you and your soulmate’s skin momentarily turn a different color upon your first touch.",2018-07-22,4108.0,Teen And Up Audiences,F/M,Completed,Fan Meet | Fansign | Fluff | Kisses | Namjoon is a good friend | Romance | Soulmate AU | Soulmates | Steamy kisses owo | Tae is soft !! | getting to know eachother,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/21493558,111,The Magic Touch,"Taehyung is out to prove that he can be just as good as any vibrator, his magic more powerful and more enticing then anything battery operated.",2019-11-19,756.0,Explicit,F/M,Completed,Alternate Universe - Modern with Magic | Dirty Talk | Hair-pulling | He is better then the vibrator | Misuse of powers | Multiple Orgasms | Nipple Licking | Pet Names | Rough Sex | Squirting | Taehyung becomes a human vibrator | Taehyung is a warlock | Vaginal Fingering | Vaginal Sex | Warlocks,Kim Taehyung | V/Reader Series: Bangtan Monster Mash [6],taehyung
https://golemlab.eu/graph/16193780,111,All Hallows,"You’ve left behind civilization to live in a cabin alone in the woods. A friendly fox begins to spend every day with you, providing a comfortable companionship you’d been missing. But what happens when All Hallows comes and what you thought was reality turns out to be something you’d never dreamed of?",2018-10-04,4850.0,Explicit,F/M,Completed,Kitsune | Mating Bites | Smut,Kim Taehyung | V/Reader Series: Myths Come to Life [1],taehyung
https://golemlab.eu/graph/38901243,110,Free Use,What happens when your long term crush Taehyung agrees to be your dom?,2022-05-10,7801.0,Explicit,F/M,Completed,Dirty Talk | Dom Taehyung | Dom/sub relationship | Free Use Kink | Smut | Taehyung smut | bts smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/23133790,110,The Fairy Shirt,"Taehyung has been a massive flirt for as long as you've known him, but what happens when he finally drops the facade? or Reader is mad thirsty for Kim Taehyung and will deny it for the rest of their life.",2020-03-13,9514.0,General Audiences,F/M,Completed,Flirty Kim Taehyung | V | Fluff | Jeon Jungkook is a Little Shit | Kim Taehyung | V is Whipped | Kim Taehyung | V is a Little Shit | Mutual Pining | Reader-Insert | Teacher Kim Taehyung | V,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/24543397,109,Priestess & Serpent,"When he was born, Prince Taehyung was marked as the Serpent King’s Descendant with the mark of scales on his chest to prove it. As he grew up, he was appointed a playmate who would soon be training in the royal shrine as a maiden because of her unusually large spiritual power. They were pronounced engaged when Taehyung was just shy of his teenage years by royal command and he did nothing to fight the arrangement.  Now, you’re a grown woman and head of the shrine as the Center Priestess and devotee to the shrine and royal family with a heart filled almost too full of love for your future husband-to-be. When the wedding is announced and a ball is held in an advanced celebration you wonder, does your fiancé really want to marry you? Or is he just following his father’s royal orders? You don’t know what your heart can’t take more: the idea of being rejected and unloved, or never knowing the true feelings of Prince Taehyung’s heart.",2020-06-04,16639.0,Teen And Up Audiences,F/M,Completed,Heartache | Insecurity | Prince Taehyung | Slow Burn | arranged married | brief mention of violence/death | obvs religious themes | past kidnap attemps | priestess reader | royal au | serpent prince taehyung | taehyung cries oops | taehyung is also the most devoted boy to ever devote | y/n loves too much it hurts,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/17231795,109,Dick on the go,"It was all shits and giggles when you and Taehyung were desperate seniors in High School, having no idea what to do with your lives, wondering if you’d ever find a decent job or even graduate in the first place. It is not so funny anymore when you come home from the big city to enjoy your vacation time and you find his sex-shop right in front of the house you grew up in when you were a kid. “If nothing works out I’m just gonna open a sex shop and call it something obnoxious like ‘Dick on the Go’ or something with a stupid zucchini logo flashing on top of the building.” He had said one time. Shit, you had no idea he actually meant it.",2018-12-30,19696.0,Explicit,F/M,Completed,Crack | Smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/8173939,109,Serein,Your best friend Taehyung comes crashing into your life one day and boy is he cute.,2016-10-01,6460.0,General Audiences,F/M,Completed,Alternate Universe | Best Friends | Fluff | Happy Ending | Mild Angst,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/24051505,108,Jazzy Romance [BTS V - KIM TAEHYUNG - SMUT +18],"One shot inspired by Spotify's playlist ""Jazzy Romance"". Taehyung is reserved and classy, but beneath that persona there is a wild desire for the unknown.",2020-05-07,3383.0,Explicit,F/M,Completed,Denial of Feelings | Noona Kink | Smut | Submissive Character | dominant female,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/33048325,108,"because of you, blue","Nearly a year out from your breakup with Taehyung, Jin begs you for help saving his failing restaurant. The two of you aren’t exactly friends, but you feel some stupid sense of obligation and, really, what’s the worst that could happen? (or, the one where jin might commit a crime in the name of love.)",2021-08-05,52181.0,Explicit,F/M,Completed,Alternate Universe - Not K-Pop Idols | Artist!Reader | Breakups & Heartbreak | Eventual Smut | Exes to Lovers | Fluff and Humor | Hurt/Comfort | Jeon Jungkook is a Little Shit | Jeon Jungkook is everyone's favorite himbo stoner | Kim Seokjin is a master manipulator (in a good way) | Kim Seokjin | Jin is So Done | Light Angst | Oral Sex | Porn with Feelings | Recreational Drug Use | Swearing | Talks of Being Broke | Vaginal Fingering | Vaginal Sex | idiots to lovers | photographer!taehyung,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",taehyung
https://golemlab.eu/graph/8768062,108,Personalism,"""I'm going to miss you, Noona."" Taehyung mentions again, moving to set the cotton ball aside and rip out some gauze, ""I'm going to miss doing errands for you, having lunch with you, spending time with you..."" He pauses to remove the covering of the gauze to wrap around your finger, ""I'm going to miss walking you to the doors, walking beside you, walking everywhere with you. I'm going to miss you being beside me, Noona.""",2016-12-06,8036.0,General Audiences,F/M,Completed,Alternate Universe - Robots & Androids | Android Taehyung | Angst | Angst with a Happy Ending | Fluff | Fluff and Angst | Futuristic | Reader is a Noona | android!au,Kim Taehyung | V/Reader Series: Android!BTS [3],taehyung
https://golemlab.eu/graph/10659252,108,Helping Hand,You wake up from a dream with an ache between your legs and Taehyung is more than willing to lend a helping hand.,2017-04-18,3694.0,Mature,F/M,Completed,Masturbation | Multiple Orgasms | Oral Sex | PWP without Porn | Smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/4228053,108,Travels,Tourism and traveling is completely different. You find amazing things when you go to the core of a country.,2015-06-28,1128.0,General Audiences,F/M,Completed,Reader-Insert | farmer!v | middle of freaking no where korea,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/19221022,107,Moonlit: Kim Taehyung,,2019-06-15,5559.0,Teen And Up Audiences,F/M,Completed,Arrange Marriage | Love | Prince x Princess | Taehyung prince | prince AU,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/21241727,106,Harvest Moon,"Werewolf!Taehyung x Reader: You live a normal life, in a normal little town, but it’s the Wolf-Harvest Festival, and the moon is full.",2019-10-30,3408.0,General Audiences,F/M,Completed,Alternate Universe - Werewolf | Halloween | Werewolf Mates | Werewolves,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/26425552,105,Devotion,Taehyung gives 100% in everything that he does. Especially when it comes to showing you how much he loves you.,2020-09-12,1545.0,General Audiences,F/M,Completed,Drabble | Fluff | Mafia AU | You save Tae from a knife and he’s forever grateful.,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/14893991,105,Twelve Years,Best friends make the best lovers.,2018-06-10,1075.0,Mature,F/M,Completed,Fluff | Friends to Lovers | Implied Sexual Content,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/14210811,105,fireflies,"“There’s no hope for people like us, sweetheart. We’re destined to fall in love a thousand times, and have our hearts broken in each one of them. We might as well be miserable together.”",2018-04-04,21033.0,Mature,F/M,Completed,Alternate Universe - College/University | Angst | College AU | Fluff | Punk AU | Smut | intense talks abt love | punk!taehyung,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/18101963,105,"Hey There, Roomie",The sexual tension between you and your roommate is finally acted upon.,2019-03-13,2178.0,Explicit,F/M,Completed,Alternate Universe - Roommates/Housemates | Dirty Talk | Humiliation | Masturbation | Sex toy? | Voyeurism | exhibitionsm,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/24433096,104,Morning Cuddles,A morning spent with needy Tae.,2020-05-29,1938.0,Explicit,F/M,Completed,Dirty Talk | Morning Sex | Smut,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/13023429,104,Star Crossed,"Growing up, Taehyung keeps dreaming of a woman from the Joseon Era, who he happens to be in the her lover’s role. He almost becomes insomniac because he’s fearful of these dreams since he eventually dies in them. However, it all changes when he meets her, in which is you.",2017-12-15,10829.0,Not Rated,F/M,Completed,Angst | Fluff | bts are worried for taetae | dreaming of the past | historical!AU | kinda minor death? | modern!AU | star-crossed lovers,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/16145417,104,Freak,"Your crush on your best friend was obvious and so was his. But as you took the next step together things turned out completely different. An accident caused an unbreakable bond and you found out about the secret he had kept from you for so long. A secret that put you in danger, forcing you to run away with him. But the bond brought with it more than you both thought… To put it charmingly, your blood thirsty lover was thirsty for far more than just blood and the world you once knew turned into something completely different. TW: Explicit sexual content, graphic violence, blood.",2018-09-30,25337.0,Explicit,F/M,Completed,Angst | Breeding | Dom Kim Taehyung | V | Mating Cycles/In Heat | Smut | There is A LOT of smut | Top Kim Taehyung | V | Vampire AU | Vampire Kim Taehyung | V | Vampires,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/21900145,104,Thoughts with actions,"You’ve been keeping yourself busy lately… a little too busy for your boyfriend’s liking and he starts to get worried about you. After all, he is your boyfriend, you share a bed together and know each other well… well enough for him to be able to tell when you’re stressed …and when you need his help to calm down…",2019-12-22,3019.0,Explicit,F/M,Completed,Cute Kim Taehyung | V | Fluff and Smut | Kim Taehyung | V is a Sweetheart | Making Love | Smut | Stress Relief | Top Kim Taehyung | V | cuddle fucking,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/19351708,104,True Canvas,"While artist Taehyung is busy preparing for a big showcase of his artwork he is unable to spend much time with you, leaving you missing his warm touch, and bright smile. You understand his busy schedule, and do your best to help him with whatever you can. After spending the evening by his side at his showcase he wants to show you just how much he loves, and appreciates you.",2019-06-25,6939.0,Explicit,F/M,Completed,Established Relationship | Romance | Smut | artist,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/28143033,104,Hardly Professional.,"Taehyung was your boss and as far as you were concerned, your relationship was strictly business. But with Taehyung as best man and you as the maid of honor, you find yourself in a situation that is quite the opposite of professional. ___________________________ “Taehyung, what---,” your breath cut short as his mouth dragged up your thigh towards the expensive piece of lace resting there. “I’m just playing by the rules of tradition sweetheart,” he hummed.",2020-12-18,13144.0,Explicit,F/M,Completed,Boss/Employee Relationship | CEO Kim Taehyung | V | Daddy Kink | Dirty Talk | Dom/sub | Falling In Love | Idiots in Love | Light Bondage | Masturbation | Oral Sex | Slight Spanking | Smut | Switch Kim Taehyung | V | both characters are bad at feelings,"Kim Taehyung | V/Reader, Min Yoonji/Park Jimin",taehyung
https://golemlab.eu/graph/13683951,103,Lipstick,"Tired of feeling submissive, Taehyung plans out a surprise for you when you come home and what’s better than a naked hottie waiting for you in the bathtub with a bowl of strawberries feat soft jazz? Will he be able to find his dominant side despite his soft personality? Smut features: Rough vanilla, dom!tae, hickeys, oral/foreplay, mild bondage, displays of dominance, dirty talk (”good girl”) , a lot of kissing and a sticky mess.",2018-02-14,2775.0,Mature,F/M,Completed,Bathtub | Dom Kim Taehyung | V | Fluff | Smut | Taehyung smut | Vanilla | bts - Freeform | mild bondage | romantic | rough | taehyung - Freeform | valentines day,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/22972906,103,apartment 512,"after finally finding a decent place to live, you couldn’t believe that you landed next to the loudest neighbour in existance.",2020-03-01,14139.0,Mature,F/M,Completed,Alternate Universe - Neighbors | Kim Taehyung | V is Whipped | Kim Taehyung | V is a Little Shit | Originally Posted on Tumblr | neighbour kim taehyung,Kim Taehyung | V/Reader Series: about the boy [1],taehyung
https://golemlab.eu/graph/12158463,103,taehyung is a good boy,"Just like what the title said, Taehyung is a good boy.",2017-09-22,1074.0,Not Rated,F/M,Completed,Collars | Leashes | Master/Pet | Pet Names | Pet Play | Petplay | Puppy Play | Puppy Taehyung | This was requested | also LMAO dont mind my summary this was pretty rushed | poor reader just wanna be called mistress | sry if it took too long as i said i am vv slow | taehyung on a leash kill me,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/18002150,103,Auction,"Kim Taehyung is your ASL teacher.  One day you have a lesson on Money signs, and that is followed up with an auction.",2019-03-05,1257.0,Explicit,F/M,Completed,American Sign Language | Non-Consensual Hugging | Non-Consensual Oral Sex | Rape | Sign Language | Smut | Teacher-Student Relationship | Vaginal Sex | Virgin Reader | teacher!taehyung,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/18121283,103,home,"prompt by @ hybridfanfiction on tumblr: ""Bowerbirds construct fancy houses for the female they’re courting. Your hybrid makes due with home improvement projects. You often come home to them painting or building new furniture."" - i allowed myself the creative freedom of adapting and made the reader genderless.",2019-03-15,1494.0,General Audiences,F/M,Completed,Bird Hybrid | Bird Hybrid Kim Taehyung | V | Bird/Human Hybrids | Fluff | Golden Hour | Hybrid Kim Taehyung | V | Quasiplatonic Relationship | Queerplatonic relationship | Warm | bowerbird hybrid | bowerbird hybrid kim taeyhung | comfortable | flatmate kim taeyhung | genderless reader | hybrid!taeyhung | living with taehyung | prompted on tumblr | qpr | sun flooded flat,Kim Taehyung | V/Reader,taehyung
